2024-09-13T16:17:33.159Z - IP: 51.208.59.112, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.169Z - IP: 57.66.30.244, Status: Tráfego bloqueado: requisição de 4023B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.169Z - IP: 96ad:63cc:f726:2c1e:6c03:ea1d:60e2:1561, Status: Tráfego bloqueado: requisição de 4025B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.169Z - IP: 4266:fc57:beb3:2647:33fb:8815:3571:acd, Status: Tráfego bloqueado: requisição de 4020B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.169Z - IP: ac03:c420:679b:3fc4:e660:33ed:65a3:efed, Status: Tráfego bloqueado: requisição de 4049B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.170Z - IP: 6395:6cef:be72:2714:5746:2a05:d520:e15c, Status: Tráfego bloqueado: requisição de 4044B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.170Z - IP: c944:1c50:d585:ee7b:42a6:7ae3:9fe3:47f8, Status: Tráfego bloqueado: requisição de 4031B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.170Z - IP: 121.27.4.118, Status: Tráfego bloqueado: requisição de 4051B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.171Z - IP: 203.229.219.170, Status: Tráfego bloqueado: requisição de 4037B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.171Z - IP: c75c:7f02:f871:f0df:9f47:2660:f2cd:425, Status: Tráfego bloqueado: requisição de 4013B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.171Z - IP: 199.105.97.37, Status: Tráfego bloqueado: requisição de 4038B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.171Z - IP: 12.17.187.84, Status: Tráfego bloqueado: requisição de 4043B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.172Z - IP: 52.200.70.194, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.172Z - IP: 149.22.28.109, Status: Tráfego bloqueado: requisição de 4017B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.172Z - IP: 120.202.154.230, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.173Z - IP: 5cb7:c2e1:739f:415a:752c:20c9:d3c4:583e, Status: Tráfego bloqueado: requisição de 4020B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.173Z - IP: c4a3:78a2:e7fb:5305:99c1:5a87:124d:1cc1, Status: Tráfego bloqueado: requisição de 4045B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.173Z - IP: 203.156.190.120, Status: Tráfego bloqueado: requisição de 4046B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.174Z - IP: 190.31.59.163, Status: Tráfego bloqueado: requisição de 4053B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.174Z - IP: 62.72.248.8, Status: Tráfego bloqueado: requisição de 4042B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.174Z - IP: 46.108.110.156, Status: Tráfego bloqueado: requisição de 4023B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.174Z - IP: 150.65.91.64, Status: Tráfego bloqueado: requisição de 4011B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.175Z - IP: 149.247.7.133, Status: Tráfego bloqueado: requisição de 4037B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.175Z - IP: 4787:4033:2af7:1ec9:d868:ffab:ad5b:1be1, Status: Tráfego bloqueado: requisição de 4043B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.175Z - IP: 123.72.54.168, Status: Tráfego bloqueado: requisição de 4040B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.176Z - IP: 3cc8:a1b2:9ec2:f1bc:2cdf:9303:f20f:2449, Status: Tráfego bloqueado: requisição de 4043B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.176Z - IP: 221.10.228.5, Status: Tráfego bloqueado: requisição de 4013B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.176Z - IP: 6805:9ec4:e50:2889:7d2a:2bb6:6e9f:4ad3, Status: Tráfego bloqueado: requisição de 4053B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.177Z - IP: b511:a9c7:e0f4:6285:21c:52a5:dc6a:bdae, Status: Tráfego bloqueado: requisição de 4050B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.177Z - IP: 340f:302d:b0e6:7b60:48e4:b6b5:f84b:10c0, Status: Tráfego bloqueado: requisição de 4018B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.177Z - IP: 191.174.192.173, Status: Tráfego bloqueado: requisição de 4012B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.178Z - IP: 1b82:1f70:a22a:2721:db33:4d93:bf81:c750, Status: Tráfego bloqueado: requisição de 4058B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.178Z - IP: e5fb:6bcd:d9bb:bc15:b420:2eee:9221:8756, Status: Tráfego bloqueado: requisição de 4022B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.178Z - IP: e680:9768:d13f:ed42:b3da:1809:ab8b:809e, Status: Tráfego bloqueado: requisição de 4049B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.179Z - IP: 199.223.244.200, Status: Tráfego bloqueado: requisição de 4017B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.179Z - IP: cf53:6e3d:b3c8:e921:4782:9a35:f294:4d3a, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.179Z - IP: 13.202.95.164, Status: Tráfego bloqueado: requisição de 4011B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.179Z - IP: 7173:175c:b460:9f8:a677:fd34:afb0:f146, Status: Tráfego bloqueado: requisição de 4052B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.180Z - IP: 57de:a3e9:522d:ad2f:dc65:5302:80ac:ba8e, Status: Tráfego bloqueado: requisição de 4011B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.180Z - IP: 3f3e:7487:6a31:781a:6154:a9dd:99c7:4093, Status: Tráfego bloqueado: requisição de 4046B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.180Z - IP: 206.90.127.31, Status: Tráfego bloqueado: requisição de 4051B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.181Z - IP: 83.66.64.65, Status: Tráfego bloqueado: requisição de 4042B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.181Z - IP: 5122:6851:12d3:44fe:438:5704:dc4d:420a, Status: Tráfego bloqueado: requisição de 4047B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.181Z - IP: 368f:a0fd:43d2:b1f3:97bf:ee12:59da:f4a9, Status: Tráfego bloqueado: requisição de 4048B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.182Z - IP: 88.168.10.47, Status: Tráfego bloqueado: requisição de 4045B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.182Z - IP: abeb:51cb:5dc7:8e65:5195:4d61:e14b:9e1d, Status: Tráfego bloqueado: requisição de 4044B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.182Z - IP: 68.139.74.179, Status: Tráfego bloqueado: requisição de 4010B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.183Z - IP: 3623:d4b1:2a94:ca3d:d728:1780:252d:354, Status: Tráfego bloqueado: requisição de 4020B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.183Z - IP: 629d:ac83:6033:4828:cc89:97cb:a157:999, Status: Tráfego bloqueado: requisição de 4023B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.183Z - IP: 167.137.122.225, Status: Tráfego bloqueado: requisição de 4013B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.184Z - IP: d33d:7ae0:af54:20db:8338:ce9d:601c:9ede, Status: Tráfego bloqueado: requisição de 4051B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.184Z - IP: a0b7:9a6c:6fb3:c636:be9f:6db4:ed39:b870, Status: Tráfego bloqueado: requisição de 4021B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.184Z - IP: 93.12.143.26, Status: Tráfego bloqueado: requisição de 4015B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.184Z - IP: 115.129.203.133, Status: Tráfego bloqueado: requisição de 4023B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.185Z - IP: 11.84.80.223, Status: Tráfego bloqueado: requisição de 4013B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.185Z - IP: 97.158.192.142, Status: Tráfego bloqueado: requisição de 4042B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.185Z - IP: 53.13.177.205, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.186Z - IP: 5c3f:caa:6d91:9b8c:22d1:cea4:6699:9e2f, Status: Tráfego bloqueado: requisição de 4049B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.186Z - IP: 103.78.147.151, Status: Tráfego bloqueado: requisição de 4021B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.186Z - IP: 79.167.186.147, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.187Z - IP: 9.107.78.102, Status: Tráfego bloqueado: requisição de 4026B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.187Z - IP: a7cd:54e5:d15b:bb85:260c:534:5ac4:e451, Status: Tráfego bloqueado: requisição de 4021B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.187Z - IP: ead5:2540:2d73:c759:47ca:fcb6:d06b:f555, Status: Tráfego bloqueado: requisição de 4026B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.188Z - IP: 81.159.232.131, Status: Tráfego bloqueado: requisição de 4014B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.188Z - IP: 39.219.121.225, Status: Tráfego bloqueado: requisição de 4021B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.188Z - IP: 96.70.184.102, Status: Tráfego bloqueado: requisição de 4019B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.189Z - IP: 30.61.6.198, Status: Tráfego bloqueado: requisição de 4019B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.189Z - IP: 28.235.172.126, Status: Tráfego bloqueado: requisição de 4002B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.189Z - IP: d600:5930:f9ff:79a7:4a28:7e10:d60:2620, Status: Tráfego bloqueado: requisição de 4027B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.190Z - IP: cbe5:741f:b27e:587b:69cf:ef82:6c9e:9185, Status: Tráfego bloqueado: requisição de 4043B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.190Z - IP: 158.81.185.8, Status: Tráfego bloqueado: requisição de 4014B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.190Z - IP: 174.123.213.13, Status: Tráfego bloqueado: requisição de 4037B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.191Z - IP: 133.171.183.99, Status: Tráfego bloqueado: requisição de 4019B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.191Z - IP: 2031:7ca3:a9bd:250b:b02c:72d4:66ae:46b3, Status: Tráfego bloqueado: requisição de 4018B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.192Z - IP: 150.129.44.86, Status: Tráfego bloqueado: requisição de 4022B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.192Z - IP: a16:cb22:f29f:5a59:53cc:80f0:cb5a:88be, Status: Tráfego bloqueado: requisição de 4052B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.192Z - IP: 205.77.246.98, Status: Tráfego bloqueado: requisição de 4037B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.193Z - IP: 63ca:655:c611:c7ba:5455:b16a:46c3:5730, Status: Tráfego bloqueado: requisição de 4023B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.193Z - IP: 209.222.0.201, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.193Z - IP: 53.70.62.196, Status: Tráfego bloqueado: requisição de 4013B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.194Z - IP: 221.178.33.234, Status: Tráfego bloqueado: requisição de 4020B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.194Z - IP: 1115:7f5d:3b9d:b076:db7f:c063:dcbf:a9b3, Status: Tráfego bloqueado: requisição de 4045B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.194Z - IP: 58.135.255.240, Status: Tráfego bloqueado: requisição de 4015B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.195Z - IP: 130.167.230.187, Status: Tráfego bloqueado: requisição de 4046B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.195Z - IP: 28.109.77.151, Status: Tráfego bloqueado: requisição de 4013B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.195Z - IP: 168.28.122.146, Status: Tráfego bloqueado: requisição de 4017B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.196Z - IP: 30.96.236.5, Status: Tráfego bloqueado: requisição de 4043B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.196Z - IP: 161.126.103.212, Status: Tráfego bloqueado: requisição de 4038B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.197Z - IP: c65b:eced:c2e4:ef85:ce37:2ebc:22ad:f84c, Status: Tráfego bloqueado: requisição de 4023B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.197Z - IP: c0d0:8654:2015:267e:ce77:8a0b:7fe8:f08e, Status: Tráfego bloqueado: requisição de 4037B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.198Z - IP: 60.218.54.125, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.198Z - IP: 219.174.254.122, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.199Z - IP: 184.125.242.174, Status: Tráfego bloqueado: requisição de 4015B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.199Z - IP: cb36:b8e:6ad6:1959:1bd1:db85:eab:a44, Status: Tráfego bloqueado: requisição de 4011B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.199Z - IP: 39.50.252.228, Status: Tráfego bloqueado: requisição de 4041B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.199Z - IP: 23.222.160.172, Status: Tráfego bloqueado: requisição de 4013B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.200Z - IP: 168.234.34.220, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.200Z - IP: 75.85.178.67, Status: Tráfego bloqueado: requisição de 4016B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.200Z - IP: 24.139.1.140, Status: Tráfego bloqueado: requisição de 4041B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.201Z - IP: 98.21.43.199, Status: Tráfego bloqueado: requisição de 4011B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.201Z - IP: 192.87.240.107, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.201Z - IP: 94.155.233.71, Status: Tráfego bloqueado: requisição de 4038B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.201Z - IP: 172.205.107.150, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.202Z - IP: 5ef5:80c2:7984:91b7:85e5:5053:67c0:c05c, Status: Tráfego bloqueado: requisição de 4022B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.202Z - IP: aa2b:6100:8f2f:b9b3:b555:d95c:ee24:4413, Status: Tráfego bloqueado: requisição de 4042B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.202Z - IP: 3746:40e8:8f5e:4508:f1f0:c15a:653b:a9a5, Status: Tráfego bloqueado: requisição de 4014B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.203Z - IP: 92.97.165.15, Status: Tráfego bloqueado: requisição de 4017B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.203Z - IP: 72.28.66.213, Status: Tráfego bloqueado: requisição de 4045B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.203Z - IP: 41.180.217.169, Status: Tráfego bloqueado: requisição de 4038B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.204Z - IP: 182.25.21.124, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.204Z - IP: 115.77.34.60, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.204Z - IP: 144.89.210.221, Status: Tráfego bloqueado: requisição de 4044B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.204Z - IP: 62.30.90.94, Status: Tráfego bloqueado: requisição de 4044B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.205Z - IP: 145.48.167.150, Status: Tráfego bloqueado: requisição de 4021B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.205Z - IP: 58.7.188.189, Status: Tráfego bloqueado: requisição de 4049B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.205Z - IP: 7afd:ec6d:ebae:98e9:95fc:a257:879b:fbd1, Status: Tráfego bloqueado: requisição de 4047B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.206Z - IP: 162.43.165.65, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.206Z - IP: 108.154.54.252, Status: Tráfego bloqueado: requisição de 4016B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.206Z - IP: 113.220.52.15, Status: Tráfego bloqueado: requisição de 4043B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.207Z - IP: 51.202.137.124, Status: Tráfego bloqueado: requisição de 4016B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.207Z - IP: 129.60.21.207, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.207Z - IP: 39.142.113.204, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:43.208Z - IP: 72.231.216.20, Status: Tráfego bloqueado: requisição de 4015B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.208Z - IP: 223.41.19.32, Status: Tráfego bloqueado: requisição de 4046B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.208Z - IP: 40.76.250.159, Status: Tráfego bloqueado: requisição de 4016B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.208Z - IP: edc5:9af8:56ea:6b21:696c:2132:eb:5b45, Status: Tráfego bloqueado: requisição de 4048B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.209Z - IP: 85.79.164.73, Status: Tráfego bloqueado: requisição de 4037B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:43.209Z - IP: 43.182.44.83, Status: Tráfego desconhecido permitido, Severidade: 0
